target:B_initial_log10_mean,target:P_initial_log10_mean,predicted:B_initial_log10_mean,predicted:P_initial_log10_mean
12.841445922851562,-0.8420165777206421,12.77192211151123,-0.9049457907676697
13.475061416625977,-0.8544222116470337,13.3114595413208,-0.7742140293121338
13.018462181091309,-1.398802638053894,12.934968948364258,-1.347052812576294
13.181417465209961,-0.6672777533531189,13.061960220336914,-0.6511580944061279
