target:h_c,target:sigma_k,predicted:h_c,predicted:sigma_k
1.3451968431472778,391.779541015625,1.4913297891616821,394.30865478515625
0.9710236191749573,479.842529296875,1.3432036638259888,511.7463684082031
2.0,292.7086486816406,1.6581541299819946,260.3687744140625
1.6881890296936035,89.06298828125,1.0763967037200928,167.97152709960938
1.6570079326629639,182.62994384765625,1.4428027868270874,216.45765686035156
0.5033071041107178,138.59841918945312,0.4366922080516815,105.16313934326172
1.8596850633621216,116.58268737792969,1.11558198928833,174.2523651123047
0.9866141676902771,232.16537475585938,0.44744205474853516,449.80718994140625
0.47212597727775574,248.6771697998047,0.3793865144252777,307.5397033691406
1.3140157461166382,144.10235595703125,1.0421472787857056,178.41351318359375
0.5500787496566772,694.4960327148438,0.8410159945487976,585.8080444335938
1.7505512237548828,397.2834777832031,1.6116702556610107,360.44549560546875
1.2204724550247192,72.55117797851562,1.3824379444122314,83.18394470214844
1.2672441005706787,435.81103515625,1.0928986072540283,442.0629577636719
0.16031496226787567,446.8188781738281,0.13944123685359955,361.91510009765625
0.6280314922332764,556.8976440429688,1.16688871383667,558.2889404296875
0.16031496226787567,237.66929626464844,0.31680911779403687,210.29598999023438
0.6748031377792358,419.2992248535156,0.3247684836387634,550.0791625976562
1.3763779401779175,523.8740234375,1.2760940790176392,487.0851745605469
1.594645619392395,551.3936767578125,1.5493438243865967,491.14923095703125
1.7505512237548828,419.2992248535156,1.583540439605713,400.41363525390625
0.9866141676902771,12.00787353515625,1.2767362594604492,-26.254858016967773
0.7839370369911194,518.3700561523438,1.1423524618148804,478.5358581542969
0.019999999552965164,595.4251708984375,0.11788184940814972,475.9211730957031
0.659212589263916,507.3622131347656,1.0072591304779053,520.9302368164062
0.113543301820755,452.32281494140625,0.09778700768947601,446.0384826660156
1.4699212312698364,78.05511474609375,1.5051511526107788,142.41957092285156
0.26944881677627563,369.7638244628906,0.27796876430511475,364.3238220214844
0.752755880355835,292.7086486816406,0.5769359469413757,353.1412658691406
1.1269291639328003,534.8818969726562,1.1478352546691895,662.9938354492188
1.5478739738464355,512.8661499023438,1.2892656326293945,502.9395751953125
0.8930708765983582,144.10235595703125,0.5584778189659119,290.07220458984375
0.6124409437179565,386.2756042480469,0.47384515404701233,539.3771362304688
1.5790550708770752,468.8346862792969,1.3679569959640503,464.3273620605469
0.8618897795677185,391.779541015625,0.8902605772018433,441.8892822265625
1.7037795782089233,501.8582763671875,1.6370443105697632,412.6571044921875
0.9866141676902771,298.21258544921875,1.183820366859436,303.16619873046875
1.2048819065093994,556.8976440429688,1.4587228298187256,492.1641540527344
0.5188976526260376,232.16537475585938,0.3418387770652771,300.6968078613281
1.4387401342391968,468.8346862792969,1.2293896675109863,497.53643798828125
1.2984251976013184,111.07874298095703,1.0806350708007812,170.7758331298828
1.2672441005706787,683.4881591796875,1.8449712991714478,499.98321533203125
0.20708660781383514,127.5905532836914,0.02368294820189476,123.5355224609375
1.9376378059387207,171.62203979492188,1.3416212797164917,295.0292663574219
1.423149585723877,309.220458984375,0.8347188830375671,461.09307861328125
1.6258267164230347,177.1259765625,1.1061650514602661,414.0255126953125
0.4565354287624359,369.7638244628906,0.8340912461280823,269.1881103515625
0.9398425221443176,204.6456756591797,0.9955490827560425,189.1053009033203
0.8930708765983582,644.9606323242188,0.928562581539154,511.93109130859375
1.1737008094787598,199.14173889160156,0.9078617095947266,340.9698486328125
1.0957480669021606,254.1811065673828,0.9321690201759338,386.1351318359375
0.8618897795677185,474.3385925292969,0.8722637295722961,397.4156494140625
0.16031496226787567,133.094482421875,0.03863082453608513,179.54678344726562
1.5322834253311157,584.4172973632812,1.258936882019043,469.9728088378906
1.8752756118774414,496.3543395996094,1.4885715246200562,372.9583740234375
1.329606294631958,457.8267517089844,1.6426597833633423,417.1515808105469
0.9554330706596375,199.14173889160156,0.7080717086791992,164.60939025878906
1.2672441005706787,292.7086486816406,1.1595911979675293,372.59197998046875
0.8462992310523987,144.10235595703125,0.9964535236358643,110.38778686523438
1.0489764213562012,622.9448852539062,1.2417707443237305,588.7911376953125
1.1269291639328003,210.1496124267578,1.1306257247924805,171.22805786132812
1.3919684886932373,507.3622131347656,1.2231113910675049,671.2617797851562
1.7973228693008423,144.10235595703125,1.3665803670883179,269.99591064453125
1.906456708908081,655.968505859375,1.8121203184127808,548.1060791015625
1.3763779401779175,666.9763793945312,1.4250965118408203,416.51568603515625
0.113543301820755,298.21258544921875,0.008436405099928379,394.8804931640625
0.659212589263916,518.3700561523438,0.9195140600204468,320.81781005859375
0.42535433173179626,28.519685745239258,0.4843835234642029,36.335731506347656
1.828503966331482,485.3464660644531,1.723563551902771,482.2328796386719
0.7683464288711548,111.07874298095703,0.5012134909629822,193.47607421875
0.33181101083755493,452.32281494140625,0.3344813883304596,556.4478149414062
0.9554330706596375,457.8267517089844,1.162010908126831,573.0958862304688
1.7661417722702026,56.039371490478516,1.66729736328125,51.07096481323242
1.1737008094787598,463.33074951171875,1.3336941003799438,268.77374267578125
0.05118110775947571,507.3622131347656,0.12809793651103973,451.6044616699219
0.16031496226787567,105.5748062133789,0.13435760140419006,113.41521453857422
0.9710236191749573,435.81103515625,1.178827166557312,402.596435546875
0.8618897795677185,94.56694030761719,0.43296366930007935,156.0704803466797
1.734960675239563,336.7401428222656,0.9016400575637817,434.4483642578125
0.9554330706596375,111.07874298095703,1.0336050987243652,101.25202178955078
0.815118134021759,56.039371490478516,0.8735669255256653,50.467803955078125
1.7505512237548828,639.4566650390625,1.6674882173538208,470.15185546875
0.05118110775947571,573.409423828125,0.10741578042507172,500.5697326660156
1.1113386154174805,441.3149719238281,1.1094534397125244,399.30047607421875
1.4699212312698364,72.55117797851562,1.0057755708694458,142.77357482910156
1.0489764213562012,468.8346862792969,1.0332002639770508,365.21942138671875
1.5478739738464355,496.3543395996094,1.6172411441802979,395.1363525390625
1.2984251976013184,221.15748596191406,0.984215497970581,242.87213134765625
0.9554330706596375,281.7007751464844,1.0209609270095825,246.2459259033203
1.2048819065093994,617.44091796875,1.2102136611938477,614.1168212890625
1.8752756118774414,430.3070983886719,1.4933876991271973,452.3182373046875
0.9242519736289978,639.4566650390625,1.2462738752365112,480.9892578125
0.3162204623222351,633.9527587890625,0.24721810221672058,528.332275390625
1.9844094514846802,617.44091796875,1.6346584558486938,581.1972045898438
1.2204724550247192,50.53543472290039,1.1701468229293823,61.63226318359375
1.9688189029693604,677.9842529296875,1.9483213424682617,609.3336791992188
1.1892913579940796,166.11810302734375,0.6117920279502869,250.1400604248047
1.1892913579940796,441.3149719238281,0.9474539756774902,423.2247619628906
1.1425197124481201,177.1259765625,0.8188396096229553,372.9409484863281
0.9866141676902771,243.17323303222656,0.8386695384979248,274.3508605957031
0.48771652579307556,622.9448852539062,0.8324655294418335,571.9640502929688
1.8908661603927612,617.44091796875,2.0640854835510254,628.3029174804688
1.4855117797851562,397.2834777832031,1.651949167251587,305.1867980957031
1.9844094514846802,408.2913513183594,1.8465025424957275,486.9424743652344
1.4855117797851562,452.32281494140625,1.2376046180725098,583.8155517578125
0.5656692981719971,512.8661499023438,0.8321825861930847,513.1930541992188
0.16031496226787567,193.63780212402344,0.1836492270231247,203.84036254882812
0.26944881677627563,287.2047119140625,0.1247970312833786,414.2249755859375
0.26944881677627563,468.8346862792969,0.10552874207496643,584.0504760742188
0.019999999552965164,479.842529296875,0.13399499654769897,381.5823669433594
1.2516535520553589,633.9527587890625,1.3765878677368164,398.673828125
0.7995275855064392,507.3622131347656,0.7960687279701233,541.9099731445312
0.7839370369911194,677.9842529296875,0.807701826095581,594.6513061523438
0.40976378321647644,518.3700561523438,0.42861875891685486,425.7607421875
1.1737008094787598,430.3070983886719,0.9618332982063293,390.7126770019531
1.329606294631958,166.11810302734375,1.047914743423462,168.62765502929688
1.064566969871521,446.8188781738281,1.1549983024597168,358.3863830566406
