target:h_c,target:sigma_k,predicted:h_c,predicted:sigma_k
0.7683464288711548,540.3858032226562,0.8127432465553284,606.1763305664062
0.33181101083755493,606.4330444335938,0.4655996263027191,520.06982421875
1.2828346490859985,507.3622131347656,0.9321226477622986,574.6211547851562
1.501102328300476,573.409423828125,1.6387463808059692,574.935791015625
1.0801575183868408,622.9448852539062,1.2526031732559204,469.9044189453125
1.8596850633621216,28.519685745239258,1.5041362047195435,-27.38579750061035
0.48771652579307556,529.3779296875,0.5813054442405701,495.89141845703125
1.0022047758102417,347.7480163574219,1.1408350467681885,510.392333984375
0.2538582682609558,424.80316162109375,0.2823532521724701,383.8769836425781
0.03559055179357529,259.6850280761719,-0.015452839434146881,367.2186584472656
1.8440945148468018,661.472412109375,1.7391444444656372,608.7470703125
0.6124409437179565,138.59841918945312,0.5956311821937561,135.86367797851562
1.9688189029693604,270.6929016113281,0.7887938022613525,577.4024658203125
0.8930708765983582,276.19683837890625,1.415251612663269,248.1827850341797
0.752755880355835,204.6456756591797,0.6421200037002563,269.73095703125
1.2204724550247192,254.1811065673828,1.2481426000595093,409.37200927734375
1.15811026096344,281.7007751464844,1.4268563985824585,356.8346252441406
0.8930708765983582,639.4566650390625,1.3442670106887817,614.242919921875
1.2516535520553589,430.3070983886719,1.2728747129440308,610.1085815429688
1.5322834253311157,160.61416625976562,0.8031949996948242,297.6636047363281
0.14472442865371704,265.18896484375,0.04680200666189194,345.8529968261719
0.20708660781383514,518.3700561523438,0.49139976501464844,352.4148254394531
0.5812598466873169,402.78741455078125,0.6670683026313782,428.87066650390625
1.1113386154174805,463.33074951171875,1.2853505611419678,428.7264099121094
0.5500787496566772,694.4960327148438,0.8766319155693054,518.2827758789062
1.1269291639328003,562.4015502929688,1.1950796842575073,693.1934204101562
1.8440945148468018,573.409423828125,1.4362026453018188,625.114990234375
1.5790550708770752,556.8976440429688,1.3026355504989624,612.3121337890625
1.7661417722702026,292.7086486816406,1.0712224245071411,405.4162292480469
1.2984251976013184,595.4251708984375,1.457004427909851,575.1303100585938
0.5033071041107178,551.3936767578125,0.7997697591781616,504.5580139160156
0.7683464288711548,413.7952880859375,0.4845050275325775,470.8185729980469
1.9532283544540405,303.7165222167969,1.6909953355789185,568.6817016601562
1.017795443534851,578.9133911132812,0.9810926914215088,587.9111938476562
1.828503966331482,353.251953125,1.6821935176849365,510.129638671875
1.1892913579940796,12.00787353515625,1.435896635055542,37.25863265991211
1.5478739738464355,622.9448852539062,1.170284390449524,608.9945678710938
0.908661425113678,413.7952880859375,0.8452020287513733,440.6431884765625
1.7505512237548828,17.511810302734375,1.6489404439926147,81.60560607910156
0.8618897795677185,171.62203979492188,0.9402880668640137,189.8795166015625
0.7683464288711548,67.0472412109375,0.6582920551300049,158.02542114257812
0.9242519736289978,485.3464660644531,0.6676245331764221,523.49365234375
1.1892913579940796,83.55905151367188,1.1671619415283203,89.38359069824219
1.1737008094787598,496.3543395996094,1.017258644104004,538.0465698242188
1.2828346490859985,578.9133911132812,1.1857309341430664,453.5182800292969
1.6881890296936035,380.77166748046875,1.2909432649612427,510.3935241699219
0.14472442865371704,166.11810302734375,0.23897391557693481,134.60960388183594
1.3140157461166382,17.511810302734375,1.157129168510437,29.933298110961914
1.516692876815796,369.7638244628906,1.2528941631317139,416.1846008300781
0.908661425113678,149.60629272460938,0.922984778881073,182.0928497314453
0.9398425221443176,353.251953125,0.8228655457496643,530.4815673828125
0.5500787496566772,655.968505859375,0.7712985873222351,414.888916015625
0.7215747833251953,391.779541015625,0.9233006834983826,283.96435546875
1.064566969871521,424.80316162109375,1.3171857595443726,478.6778259277344
1.017795443534851,309.220458984375,1.573537826538086,264.4071350097656
1.0957480669021606,303.7165222167969,1.193799376487732,429.5110168457031
0.40976378321647644,34.02362060546875,0.62403804063797,-17.40128517150879
0.2538582682609558,540.3858032226562,0.5662635564804077,415.7923583984375
0.12913386523723602,303.7165222167969,0.11667759716510773,351.7549133300781
1.828503966331482,160.61416625976562,1.6618131399154663,75.35326385498047
1.4075590372085571,171.62203979492188,1.2778419256210327,127.21246337890625
0.3162204623222351,17.511810302734375,0.38642266392707825,-38.966705322265625
0.34740158915519714,567.905517578125,0.4698193371295929,369.8667907714844
2.0,232.16537475585938,1.260104775428772,514.1432495117188
1.0957480669021606,562.4015502929688,1.568570852279663,386.8672790527344
1.7037795782089233,331.2362060546875,1.3912559747695923,540.1187744140625
1.906456708908081,292.7086486816406,1.5764590501785278,330.2342529296875
0.8618897795677185,94.56694030761719,0.7603986859321594,127.42539978027344
1.0489764213562012,578.9133911132812,1.5125677585601807,504.6008605957031
1.3763779401779175,83.55905151367188,1.3967297077178955,80.9555435180664
0.8618897795677185,584.4172973632812,0.6077123880386353,579.7685546875
1.017795443534851,89.06298828125,0.9127615690231323,110.03682708740234
1.828503966331482,166.11810302734375,1.6250308752059937,184.3050079345703
1.906456708908081,17.511810302734375,1.8889939785003662,-28.949636459350586
1.2672441005706787,232.16537475585938,1.1621904373168945,291.4534606933594
0.6903936862945557,292.7086486816406,0.6444725394248962,272.74127197265625
0.6903936862945557,446.8188781738281,0.9368866086006165,349.7015075683594
1.906456708908081,210.1496124267578,1.3443273305892944,269.7707824707031
1.7505512237548828,518.3700561523438,1.6359195709228516,554.5514526367188
1.7505512237548828,94.56694030761719,1.50216543674469,117.72705841064453
1.4699212312698364,380.77166748046875,1.1958365440368652,544.1090087890625
0.22267717123031616,100.07086944580078,0.19020017981529236,94.57861328125
0.7683464288711548,56.039371490478516,1.0373624563217163,-20.786617279052734
0.238267719745636,496.3543395996094,0.6750226020812988,370.8443603515625
1.594645619392395,144.10235595703125,1.50486159324646,190.82431030273438
0.5033071041107178,655.968505859375,1.1215888261795044,421.27484130859375
1.2048819065093994,424.80316162109375,1.4507976770401,437.84588623046875
0.47212597727775574,633.9527587890625,0.9865814447402954,629.2740478515625
0.5188976526260376,485.3464660644531,1.101973295211792,379.6185607910156
1.906456708908081,199.14173889160156,1.5347647666931152,149.99786376953125
0.3006299138069153,617.44091796875,0.5268484354019165,564.5428466796875
1.9844094514846802,105.5748062133789,1.4410643577575684,159.8598175048828
1.3763779401779175,408.2913513183594,1.313717246055603,419.63287353515625
0.5500787496566772,700.0,0.6000039577484131,533.0877075195312
0.3941732347011566,100.07086944580078,0.4863049387931824,121.44943237304688
1.1269291639328003,644.9606323242188,1.4239246845245361,591.7942504882812
1.8908661603927612,155.1102294921875,1.6198891401290894,169.33609008789062
1.9376378059387207,177.1259765625,1.5530164241790771,369.4869079589844
0.8930708765983582,556.8976440429688,1.589382529258728,496.2519226074219
1.3763779401779175,369.7638244628906,1.102893590927124,416.23577880859375
1.0333858728408813,650.4645385742188,1.386772632598877,576.9408569335938
1.2672441005706787,386.2756042480469,1.4159297943115234,391.3213806152344
0.26944881677627563,34.02362060546875,0.35784339904785156,31.319372177124023
0.4565354287624359,413.7952880859375,0.5231418013572693,325.8450927734375
0.8462992310523987,265.18896484375,0.7273991107940674,163.875732421875
1.9220472574234009,199.14173889160156,1.3860357999801636,384.6372375488281
1.7037795782089233,567.905517578125,1.3291432857513428,608.4578247070312
0.8307086825370789,518.3700561523438,1.1278398036956787,489.52789306640625
0.3941732347011566,177.1259765625,0.23667535185813904,168.30593872070312
1.5478739738464355,600.9291381835938,1.407676100730896,505.1398620605469
0.2538582682609558,551.3936767578125,0.6648922562599182,430.0282287597656
0.659212589263916,39.527557373046875,0.6798312067985535,44.652366638183594
0.9398425221443176,501.8582763671875,0.9502192735671997,531.9116821289062
0.33181101083755493,551.3936767578125,0.4390314817428589,460.2491760253906
1.4387401342391968,485.3464660644531,1.409690022468567,507.6646423339844
1.0801575183868408,694.4960327148438,0.9282983541488647,597.528564453125
1.1269291639328003,452.32281494140625,1.4980024099349976,386.2174377441406
0.05118110775947571,375.26776123046875,0.08879329264163971,318.4563293457031
0.4409448802471161,221.15748596191406,0.3464747965335846,193.2833709716797
2.0,485.3464660644531,1.323327660560608,343.1817932128906
0.5188976526260376,661.472412109375,0.7904267311096191,460.09783935546875
1.9688189029693604,325.7322692871094,1.6228070259094238,478.0274353027344
1.4855117797851562,650.4645385742188,1.6661789417266846,457.725341796875
1.828503966331482,336.7401428222656,1.296877145767212,550.3069458007812
0.12913386523723602,193.63780212402344,0.37849166989326477,148.07032775878906
0.6748031377792358,380.77166748046875,0.6679806709289551,312.2635498046875
1.3607873916625977,188.13388061523438,0.8419820666313171,322.4072570800781
0.34740158915519714,628.4487915039062,0.7009000182151794,577.1964721679688
0.7371653318405151,182.62994384765625,1.032915711402893,92.2801742553711
0.815118134021759,204.6456756591797,1.2098395824432373,99.6400146484375
0.908661425113678,314.7243957519531,0.7457312345504761,428.5482177734375
1.1892913579940796,127.5905532836914,1.3455811738967896,100.2456283569336
1.7661417722702026,111.07874298095703,1.4223825931549072,286.4189147949219
0.06677165627479553,138.59841918945312,0.30294737219810486,92.288818359375
1.4855117797851562,402.78741455078125,1.7646851539611816,470.83880615234375
0.6124409437179565,166.11810302734375,0.473832368850708,301.8418884277344
1.8440945148468018,457.8267517089844,1.7123414278030396,566.2737426757812
0.5344882011413574,611.93701171875,0.5739951729774475,544.1442260742188
1.2828346490859985,391.779541015625,1.3544949293136597,509.30975341796875
0.8930708765983582,567.905517578125,0.8979184031486511,481.0007629394531
0.5033071041107178,270.6929016113281,1.0026209354400635,187.92271423339844
1.4387401342391968,149.60629272460938,0.7915552258491516,334.2731628417969
0.9554330706596375,94.56694030761719,0.5094158053398132,187.13026428222656
0.9242519736289978,166.11810302734375,0.8271376490592957,147.4481964111328
1.3607873916625977,12.00787353515625,1.450342059135437,33.5316276550293
1.6881890296936035,655.968505859375,1.433816909790039,494.5552673339844
0.238267719745636,248.6771697998047,0.2537657618522644,215.722900390625
1.064566969871521,226.66140747070312,0.9361226558685303,279.76434326171875
1.7817323207855225,578.9133911132812,1.405385136604309,434.69476318359375
1.3919684886932373,83.55905151367188,0.7561609148979187,180.76235961914062
1.1737008094787598,375.26776123046875,1.2333588600158691,403.0135803222656
0.5968503952026367,320.22833251953125,0.29235002398490906,393.53314208984375
0.2538582682609558,309.220458984375,0.35376328229904175,294.9689025878906
1.2048819065093994,578.9133911132812,0.8909145593643188,472.71771240234375
1.734960675239563,298.21258544921875,1.2882928848266602,360.4925231933594
0.8930708765983582,650.4645385742188,1.0152262449264526,523.5816040039062
0.7059842348098755,479.842529296875,1.2205275297164917,440.6693420410156
1.6414172649383545,6.503936767578125,1.8086860179901123,-33.14912796020508
1.6102361679077148,512.8661499023438,1.3045450448989868,568.1692504882812
1.3919684886932373,50.53543472290039,1.3589073419570923,77.89215850830078
0.7995275855064392,193.63780212402344,0.9619853496551514,161.1009063720703
0.47212597727775574,430.3070983886719,1.0280574560165405,318.58392333984375
0.9398425221443176,529.3779296875,1.2388818264007568,459.1261291503906
0.5033071041107178,248.6771697998047,0.7701189517974854,184.5271759033203
0.113543301820755,518.3700561523438,0.24240541458129883,461.2740173339844
1.7817323207855225,133.094482421875,1.43422532081604,174.03211975097656
0.6436220407485962,485.3464660644531,1.2417447566986084,322.1512451171875
1.9688189029693604,578.9133911132812,1.4049897193908691,658.0932006835938
0.5033071041107178,441.3149719238281,0.36265814304351807,506.3337097167969
1.7661417722702026,358.7558898925781,1.4489504098892212,461.33624267578125
1.9376378059387207,226.66140747070312,1.1342618465423584,324.6152038574219
1.7973228693008423,700.0,1.5268032550811768,636.431884765625
1.5634645223617554,100.07086944580078,1.4964035749435425,102.67755889892578
1.8440945148468018,424.80316162109375,1.815694808959961,477.7490539550781
1.3140157461166382,39.527557373046875,1.0668433904647827,125.94275665283203
0.5344882011413574,408.2913513183594,0.38441312313079834,516.7247314453125
0.752755880355835,534.8818969726562,0.9183327555656433,599.2786254882812
1.0801575183868408,28.519685745239258,1.1833959817886353,-26.865657806396484
0.8774803280830383,518.3700561523438,0.7407490611076355,479.17047119140625
1.2828346490859985,6.503936767578125,1.2857825756072998,-26.571250915527344
1.812913417816162,215.65354919433594,1.8368241786956787,151.24537658691406
1.734960675239563,12.00787353515625,1.8557324409484863,41.553585052490234
1.734960675239563,430.3070983886719,1.4703404903411865,510.15338134765625
0.48771652579307556,248.6771697998047,0.7412372827529907,226.41424560546875
1.9220472574234009,402.78741455078125,1.6874940395355225,559.8416137695312
0.20708660781383514,369.7638244628906,0.49792149662971497,241.84954833984375
1.9376378059387207,298.21258544921875,1.8150019645690918,534.6676635742188
1.594645619392395,402.78741455078125,1.3790645599365234,402.489013671875
0.22267717123031616,556.8976440429688,0.6300394535064697,464.20184326171875
0.5033071041107178,529.3779296875,0.7166117429733276,530.2549438476562
