t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0,1E+12,1.245832e+36,0.001,1.0167418456332277e-12,1.0471975511965976,0.001,2.904976701809222e-13,0.001,6.488485525307124e-13,300000000000000.0,50,5.2E+13
0.999999978,9.9942E+11,5.8828119e+34,0.001028394,9.842215240731525e-13,1.0402296314313149,0.001008207,2.8783290705617673e-13,0.001018242,6.36561231333708e-13,300000000000000.0,50,5.2E+13
2.011999978,9.9936E+11,5.6114163e+34,0.001059292,9.518163625086684e-13,1.032775014278241,0.001017352,2.8521058682187653e-13,0.001038362,6.241500843292167e-13,300000000000000.0,50,5.2E+13
3.029999978,9.993E+11,5.5112875e+34,0.001089383,9.220567953176486e-13,1.0256383094596893,0.001026469,2.8264369542032333e-13,0.001058216,6.123667573459379e-13,300000000000000.0,50,5.2E+13
4.066999978,9.99239E+11,5.4344576e+34,0.0011191,8.94263212042517e-13,1.0187047452956337,0.001035673,2.800977820355642e-13,0.001078065,6.01018815488513e-13,300000000000000.0,50,5.2E+13
5.101999978,9.99179E+11,5.3672507e+34,0.001147896,8.687290838255536e-13,1.012091082867836,0.001044777,2.7762309378810246e-13,0.001097518,5.902942310540257e-13,300000000000000.0,50,5.2E+13
6.154999978,9.99117E+11,5.3015816e+34,0.001176375,8.447288154839865e-13,1.0056482151519008,0.001053959,2.7517044810383474e-13,0.001116961,5.799469333212111e-13,300000000000000.0,50,5.2E+13
7.207999978,9.99055E+11,5.2302232e+34,0.00120409,8.224822709862127e-13,0.9994683667513636,0.001063061,2.7278060755976575e-13,0.001136072,5.70120393666662e-13,300000000000000.0,50,5.2E+13
8.277999978,9.98992E+11,5.1509569e+34,0.001231526,8.014674941485837e-13,0.9934360345637159,0.00107223,2.704139153564819e-13,0.001155167,5.606259537666242e-13,300000000000000.0,50,5.2E+13
9.320999978,9.98931E+11,5.0690443e+34,0.001257613,7.823524295919467e-13,0.9877761141808928,0.001081092,2.68164227555809e-13,0.001173481,5.518085842193678e-13,300000000000000.0,50,5.2E+13
19.40799998,9.98345E+11,4.2156127e+34,0.001483308,6.456701586561472e-13,0.941621432,0.001163293,2.4892357998874834e-13,0.001337683,4.83508044315458e-13,300000000000000.0,50,5.2E+13
29.45199998,9.97783E+11,3.4937933e+34,0.001673845,5.597104333106836e-13,0.9060634051512938,0.001239685,2.333214761022738e-13,0.001483147,4.355960666106943e-13,300000000000000.0,50,5.2E+13
39.67899998,9.97235E+11,2.9218907e+34,0.001844474,4.983048376839875e-13,0.8764514001014563,0.001312855,2.2007574386952255e-13,0.001617783,3.98905522770938e-13,300000000000000.0,50,5.2E+13
49.86899998,9.96715E+11,2.4982954e+34,0.001997451,4.5253122927143047e-13,0.8514730090343993,0.001381858,2.088678980751166e-13,0.001741514,3.701766784312496e-13,300000000000000.0,50,5.2E+13
60.23499998,9.9621E+11,2.2407533e+34,0.002139708,4.161190887352591e-13,0.8294405696984505,0.001448628,1.9903975182587926e-13,0.001858849,3.464611476481847e-13,300000000000000.0,50,5.2E+13
