t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,10000000000000.0,9.8600808e+35,0.001,1.0167406885141609e-10,1.0471975511965976,0.001,2.9049733957547447e-11,0.001,6.488478140984005e-11,300000000000000.0,50,52000000000000.0
0.99999997765,9994139900000.0,5.7127347e+34,0.0025021500367462418,3.4613174937160564e-11,0.7776219320290465,0.0016283658660713085,1.78211656843217e-11,0.0021661990859974034,2.9922098391416116e-11,300000000000000.0,50,52000000000000.0
2.0119999776,9993432000000.0,5.1547633e+34,0.003405153504022262,2.3634194826577182e-11,0.6712403745607858,0.002123548018915589,1.3663478555354097e-11,0.002973978343872525,2.1791470752371127e-11,300000000000000.0,50,52000000000000.0
3.0299999776,9992668000000.0,4.9559311e+34,0.004081858943691622,1.8840347918343205e-11,0.6070624228750429,0.002525594054212699,1.148676319220717e-11,0.003608475829913574,1.795722167637318e-11,300000000000000.0,50,52000000000000.0
4.0669999776,9991845400000.0,4.8440601e+34,0.004650597111189753,1.6003938118277804e-11,0.5608954854986293,0.0028779741428541722,1.0078655171029085e-11,0.004156359211151139,1.5587548964302832e-11,300000000000000.0,50,52000000000000.0
5.1019999776,9990995100000.0,4.7688081e+34,0.005142554619433149,1.4118708624772508e-11,0.5256506229740636,0.003191087449754104,9.088172378215313e-12,0.0046390507573812545,1.3963277872605539e-11,300000000000000.0,50,52000000000000.0
6.1549999776,9990116100000.0,4.7107089e+34,0.005589227939935462,1.2733218469408083e-11,0.496858948354446,0.0034808254964635017,8.330240654963116e-12,0.005083244304251732,1.274089841381578e-11,300000000000000.0,50,52000000000000.0
7.2079999776,9989236100000.0,4.6612525e+34,0.005995613704495884,1.1677517454626232e-11,0.4729779315774801,0.003748213303969811,7.734575980655346e-12,0.005491584963736497,1.1791364086707268e-11,300000000000000.0,50,52000000000000.0
8.2779999776,9988350300000.0,4.6147822e+34,0.006376461793824039,1.0828539071901733e-11,0.45237527186302484,0.00400160555094807,7.24354897929074e-12,0.00587744065154653,1.1015354502394062e-11,300000000000000.0,50,52000000000000.0
9.3209999776,9987499000000.0,4.5711609e+34,0.006722707378129327,1.0152722317312801e-11,0.43498249070810036,0.004234021694367712,6.844716456901706e-12,0.006230581034854227,1.0389168844365067e-11,300000000000000.0,50,52000000000000.0
