t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,1000000000000.0,2.7130917e+37,0.001,1.0167419290109013e-12,1.0471975511965976,0.001,2.904976940031146e-13,0.001,6.488486057393838e-13,300000000000000.0,50,52000000000000.0
0.99999997765,999420090000.0,1.4269191e+35,0.0010283937054730383,9.842223211880467e-13,1.0402296283858752,0.0010082074092729668,2.87833143066936e-13,0.0010182416072081614,6.365617505380176e-13,300000000000000.0,50,52000000000000.0
2.0119999776,999361380000.0,1.3658549e+35,0.001059291784282586,9.51818793381153e-13,1.0327749990245998,0.0010173524028125479,2.8521132925011923e-13,0.001038361856955712,6.24151695634597e-13,300000000000000.0,50,52000000000000.0
3.0299999776,999302560000.0,1.3432776e+35,0.0010893827190138982,9.220608252940662e-13,1.02563827021072,0.0010264689725018354,2.826449656579648e-13,0.0010582159387818508,6.12369475790238e-13,300000000000000.0,50,52000000000000.0
4.0669999776,999242660000.0,1.3258936e+35,0.0011191007359165571,8.942687907426666e-13,1.0187046705443674,0.0010356727408864163,2.8009959371691813e-13,0.0010780650721568033,6.010226406005268e-13,300000000000000.0,50,52000000000000.0
5.1019999776,999182860000.0,1.3106621e+35,0.001147896780470334,8.687361254272557e-13,1.0120909626132975,0.0010447774406301194,2.7762544439729624e-13,0.001097518177396273,5.902991314901534e-13,300000000000000.0,50,52000000000000.0
6.1549999776,999122020000.0,1.2958016e+35,0.0011763756382744846,8.447372886859558e-13,1.0056480391920073,0.001053959246705876,2.751733505243124e-13,0.0011169618578182735,5.799529116107024e-13,300000000000000.0,50,52000000000000.0
7.2079999776,999061170000.0,1.279804e+35,0.001204091264664392,8.224920786283499e-13,0.9994681264900175,0.0010630612799617568,2.7278404881122543e-13,0.0011360728537439671,5.701274015857536e-13,300000000000000.0,50,52000000000000.0
8.2779999776,998999390000.0,1.2620801e+35,0.0012315271328949837,8.014786355111004e-13,0.9934357208951753,0.0010722304818427924,2.704179133280761e-13,0.0011551679151587688,5.606340082503415e-13,300000000000000.0,50,52000000000000.0
9.3209999776,998939230000.0,1.2437872e+35,0.0012576148859091301,7.823648078941058e-13,0.9877757216761398,0.0010810930349275517,2.681687610491763e-13,0.0011734821635801544,5.518176276690101e-13,300000000000000.0,50,52000000000000.0
19.407999978,998366140000.0,1.0522634e+35,0.0014833157991258495,6.456933755733537e-13,0.9416199607352577,0.0011632960138264826,2.489333885515352e-13,0.0013376882517907725,4.835262602033951e-13,300000000000000.0,50,52000000000000.0
29.451999978,997818250000.0,8.9045641e+34,0.001673861678010496,5.597436845604213e-13,0.9060604375926918,0.0012396922403139074,2.333367625802881e-13,0.0014831596035778593,4.356232472816088e-13,300000000000000.0,50,52000000000000.0
39.678999978,997287340000.0,7.6366327e+34,0.0018445029854172329,4.983477274130313e-13,0.8764465617445433,0.0013128677308276372,2.200966528836209e-13,0.0016178059934333305,3.98941600551898e-13,300000000000000.0,50,52000000000000.0
49.868999978,996784670000.0,6.7190034e+34,0.0019974948032319413,4.5258285466798074e-13,0.8514660274688133,0.0013818780240975785,2.0889418486956722e-13,0.001741549650263517,3.70221056434649e-13,300000000000000.0,50,52000000000000.0
60.234999978,996298500000.0,6.1534391e+34,0.002139769621347287,4.1617836037571104e-13,0.8294311942319768,0.001448657753564824,1.990710084397062e-13,0.0018589007285855646,3.465130216704957e-13,300000000000000.0,50,52000000000000.0
70.621999978,995830000000.0,5.7750953e+34,0.0022715960513487784,3.867295609441567e-13,0.809951597659569,0.0015125703438803595,1.90480452552757e-13,0.00196940313351437,3.2676358530944425e-13,300000000000000.0,50,52000000000000.0
81.170999978,995369210000.0,5.4970739e+34,0.002396490520927521,3.6198791150677036e-13,0.7922632708548469,0.0015747811784475874,1.827861653493276e-13,0.0020755359089856635,3.097670037026334e-13,300000000000000.0,50,52000000000000.0
91.458999978,994931750000.0,5.2872427e+34,0.002510983863134293,3.4160642979043477e-13,0.776659851505759,0.0016331255687612892,1.7610184200921959e-13,0.0021739761738118,2.9548192327320854e-13,300000000000000.0,50,52000000000000.0
192.84099998,991029220000.0,4.2094072e+34,0.003402817993210489,2.3266912808507486e-13,0.6717397768718391,0.0021223352121280516,1.3444867989708418e-13,0.002971853740910352,2.1445904670531004e-13,300000000000000.0,50,52000000000000.0
292.85899998,987985370000.0,1.6435421e+34,0.00405769096216632,1.8558421491872368e-13,0.6094380256593878,0.002510948459225763,1.1294514486265047e-13,0.0035854001143216566,1.7667257941016462e-13,300000000000000.0,50,52000000000000.0
