t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,1000000000000000.0,5.2631674e+37,0.001,1.015831286811551e-06,1.0471975511965976,0.001,2.9023751051758594e-07,0.001,6.482674662146759e-07,300000000000000.0,50,52000000000000.0
0.99999997765,994941110000000.0,8.3392774e+35,0.2021824638466087,3.0698490888096226e-09,-12.281400422577374,0.12929420368629976,2.2244217620633235e-09,0.19475340876456013,3.2984628464302064e-09,300000000000000.0,50,52000000000000.0
2.0119999776,990348980000000.0,7.0299828e+35,0.2823118648682405,2.106568628195915e-09,-12.356198459933085,0.18726962788874976,1.5216134129379309e-09,0.28092643865728706,2.265581681985551e-09,300000000000000.0,50,52000000000000.0
3.0299999776,986051420000000.0,7.1033894e+35,0.34293877080067653,1.6972793056041248e-09,-12.391587714418737,0.23100763984197972,1.2228575603432441e-09,0.3460940042147114,1.823092711989073e-09,300000000000000.0,50,52000000000000.0
4.0669999776,981920440000000.0,6.3679722e+35,0.3943803366022245,1.4534852569033661e-09,-12.413614116515845,0.26803465270006954,1.0451158094361277e-09,0.40131341717208135,1.5590940780440204e-09,300000000000000.0,50,52000000000000.0
5.1019999776,978045860000000.0,6.060404e+35,0.4391829414744189,1.289427494708774e-09,-12.428796953164651,0.3002257450274766,9.257050358209896e-10,0.4493445756239458,1.3814707913737222e-09,300000000000000.0,50,52000000000000.0
6.1549999776,974329490000000.0,5.8136597e+35,0.48005213804024344,1.1672722703470358e-09,-12.440271997259169,0.32954912179750917,8.369419271604095e-10,0.4931103660719061,1.249315146853374e-09,300000000000000.0,50,52000000000000.0
7.2079999776,970808310000000.0,5.6205286e+35,0.5173494002699947,1.073013014481515e-09,-12.449215062229964,0.3562787668705552,7.685562529274489e-10,0.5330133499093762,1.147435245276135e-09,300000000000000.0,50,52000000000000.0
8.2779999776,967372120000000.0,5.4606036e+35,0.5523673044164388,9.962721060336113e-10,-12.45654245389123,0.38135071105378415,7.12959976140722e-10,0.5704473955710871,1.0645713520854135e-09,300000000000000.0,50,52000000000000.0
9.3209999776,964177180000000.0,5.3001534e+35,0.5842322688685098,9.34557336551918e-10,-12.46246678764651,0.4041468520054129,6.683062502348809e-10,0.6044874389393982,9.979944403757632e-10,300000000000000.0,50,52000000000000.0
19.407999978,938776320000000.0,4.4681867e+35,0.8246364528537834,6.244337735358833e-10,-12.492617191849538,0.5757002399955201,4.448063275556635e-10,0.8607315482275242,6.645081644608811e-10,300000000000000.0,50,52000000000000.0
29.451999978,919411410000000.0,4.0211176e+35,1.00033246679515,4.928774998932523e-10,-12.505570054945531,0.7007464482694408,3.5050324998229397e-10,1.0475541556149317,5.236934594591921e-10,300000000000000.0,50,52000000000000.0
39.678999978,902815650000000.0,3.716251e+35,1.1464255547840867,4.142982199405382e-10,-12.513332658589647,0.8045875216714096,2.943315801751071e-10,1.2027101060203043,4.3979458578227654e-10,300000000000000.0,50,52000000000000.0
49.868999978,888517940000000.0,3.4786831e+35,1.271258454691816,3.6167493072018164e-10,-12.518556070609247,0.8932452499495132,2.567796212225603e-10,1.3351862645858132,3.836984980169504e-10,300000000000000.0,50,52000000000000.0
60.234999978,875674940000000.0,3.35115e+35,1.3833831358960624,3.2271834880778897e-10,-12.52244493255536,0.9728330373893034,2.2901360379516362e-10,1.4541134983040729,3.4221730700912423e-10,300000000000000.0,50,52000000000000.0
70.621999978,863627190000000.0,3.1351625e+35,1.484453971201921,2.924693366739572e-10,-12.52544757122054,1.0445450620575034,2.0747399655761345e-10,1.56127440580562,3.100361221664474e-10,300000000000000.0,50,52000000000000.0
81.170999978,852832440000000.0,3.0019806e+35,1.5780549147571385,2.682260408703071e-10,-12.527885527975714,1.110935864894937,1.9022240738863963e-10,1.660485284404524,2.842603684087246e-10,300000000000000.0,50,52000000000000.0
91.458999978,843361840000000.0,2.9037721e+35,1.662286295051093,2.4899843611959214e-10,-12.529844475260512,1.1706657724935843,1.7654719005440284e-10,1.7497435653323055,2.638274680368015e-10,300000000000000.0,50,52000000000000.0
192.84099998,768743110000000.0,2.5212647e+35,2.279167456245375,1.5080721228635422e-10,-12.539774551048923,1.6077985178487955,1.0681438091660284e-10,2.4029997818141475,1.5962771838550815e-10,300000000000000.0,50,52000000000000.0
292.85899998,720260920000000.0,2.4651893e+35,2.6907187383409537,1.1212178179288592e-10,-12.543862742349788,1.8992357082841926,7.938336947132294e-11,2.838538512178743,1.1863539777328387e-10,300000000000000.0,50,52000000000000.0
394.71099998,683742070000000.0,2.306869e+35,3.0152320516387014,9.0144804345794e-11,-12.546297553930824,2.128969939977871,6.38097440936241e-11,3.1818687660778044,9.536191304042492e-11,300000000000000.0,50,52000000000000.0
496.20499998,651978690000000.0,1.9936308e+35,3.2805697537097487,7.534950558885133e-11,-12.547929402182385,2.3167790442097127,5.3329490924371854e-11,3.4625449304063265,7.969981670243101e-11,300000000000000.0,50,52000000000000.0
599.45999998,626827890000000.0,1.8955303e+35,3.509949773940597,6.507190447166075e-11,-12.549140760063088,2.479117987466652,4.605092310723431e-11,3.7051574617266394,6.882235881020741e-11,300000000000000.0,50,52000000000000.0
702.90499998,603898670000000.0,1.9298599e+35,3.7101904697192705,5.713395958412299e-11,-12.550075404016324,2.6208221717259086,4.043036726201962e-11,3.9169322876443884,6.042266315262523e-11,300000000000000.0,50,52000000000000.0
807.96599998,585124310000000.0,2.0225385e+35,3.8904248322793826,5.117178004718405e-11,-12.550833992807572,2.748360205075455,3.620921469165552e-11,4.107536384139274,5.41142974541444e-11,300000000000000.0,50,52000000000000.0
910.42999998,571480690000000.0,2.3436753e+35,4.049600070911839,4.687143995692934e-11,-12.551447778611772,2.860990568985689,3.3164794982505286e-11,4.275861398266487,4.956450923778873e-11,300000000000000.0,50,52000000000000.0
1920.154,433752790000000.0,1.7779857e+35,5.087994213423425,2.1557257637725854e-11,-12.554506006350397,3.5956442090337384,1.525008594629577e-11,5.373798607540741,2.279125827533297e-11,300000000000000.0,50,52000000000000.0
2945.446,397048520000000.0,1.0652183e+35,5.693248081420339,1.6108128039103857e-11,-12.55577217588288,4.023797584158891,1.1394369124675965e-11,6.013674618517546,1.7028922555160885e-11,300000000000000.0,50,52000000000000.0
3969.996,393292830000000.0,7.8932146e+34,6.188193828521589,1.4558765516768826e-11,-12.556623377221056,4.37389781122331,1.0297897732265061e-11,6.536900889250936,1.539026128062756e-11,300000000000000.0,50,52000000000000.0
4990.917,421241780000000.0,6.6350611e+34,6.6700815157547995,1.5448998992572835e-11,-12.557331062163678,4.7147466361967005,1.092716867796722e-11,7.046301448208798,1.6330725320169237e-11,300000000000000.0,50,52000000000000.0
6029.562,442391380000000.0,5.1407196e+34,7.182070724009466,1.5809086382383358e-11,-12.55797933522485,5.076873886114933,1.1181485460601837e-11,7.587503206209771,1.6710816778451088e-11,300000000000000.0,50,52000000000000.0
7070.126,442774580000000.0,4.957403e+34,7.6861363665577525,1.481023443222048e-11,-12.558533294347452,5.43338602049822,1.0474728854019972e-11,8.12031351515404,1.565457350242123e-11,300000000000000.0,50,52000000000000.0
8126.921,427082890000000.0,4.8503579e+34,8.15222293444665,1.2978762328982557e-11,-12.558984295803574,5.763028536777922,9.179200860185975e-12,8.612967236265908,1.3718402296362854e-11,300000000000000.0,50,52000000000000.0
9157.61,395793600000000.0,5.193995e+34,8.54059099187741,1.0654404925964497e-11,-12.559322253209341,6.037699108827978,7.535187961978315e-12,9.023465060759536,1.1261413397890874e-11,300000000000000.0,50,52000000000000.0
10215.537,359002890000000.0,5.8040121e+34,8.863636299316939,8.456058528778134e-12,-12.559580528261614,6.26616752298845,5.98036773936382e-12,9.36491341700208,8.937721365856694e-12,300000000000000.0,50,52000000000000.0
11215.537,336551880000000.0,6.1199586e+34,9.113607114999121,7.24327463520155e-12,-12.55976762524361,6.442953465448184,5.1226104766641795e-12,9.629121854098198,7.655795634972515e-12,300000000000000.0,50,52000000000000.0
12215.537,327398830000000.0,6.6583658e+34,9.334384576626181,6.673066486241375e-12,-12.559924515933872,6.599091939106351,4.719314519087708e-12,9.862472471223889,7.053066577918829e-12,300000000000000.0,50,52000000000000.0
13215.537,321112590000000.0,4.5088698e+34,9.539805162841441,6.287212350076965e-12,-12.560063914569952,6.744368786361751,4.4464053908529746e-12,10.079590301374072,6.645201772199498e-12,300000000000000.0,50,52000000000000.0
14215.537,322469190000000.0,3.8237991e+34,9.736975689842316,6.209141803240496e-12,-12.560192169941562,6.883810273777616,4.3911694785592906e-12,10.287987147760424,6.562651838786417e-12,300000000000000.0,50,52000000000000.0
