t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,100000000000000.0,3.4849793e+37,0.001,1.0167215849599207e-08,1.0471975511965976,0.001,2.904918814171201e-09,0.001,6.48835622888242e-09,300000000000000.0,50,52000000000000.0
0.99999997765,99932005000000.0,2.0466702e+35,0.018942856196798058,3.1417500484818896e-10,0.1606852095706357,0.012916077333317502,2.2463600200998693e-10,0.019275740069093765,3.3620151246648285e-10,300000000000000.0,50,52000000000000.0
2.0119999776,99892573000000.0,1.8514941e+35,0.027152131570781845,2.1625954833639125e-10,0.11301083414405284,0.01878155078686065,1.54358179135814e-10,0.02805044751546008,2.3084580796299188e-10,300000000000000.0,50,52000000000000.0
3.0299999776,99850610000000.0,1.7664613e+35,0.03338796598632462,1.7498401077428223e-10,0.09208331195278888,0.023229022280303456,1.247012711489744e-10,0.03470090246021694,1.8644972235043237e-10,300000000000000.0,50,52000000000000.0
4.0669999776,99806906000000.0,1.7179243e+35,0.038701910273288155,1.5050390977826818e-10,0.07948918977198945,0.027013897480139392,1.0713548559159849e-10,0.04035960647945583,1.6016748698711773e-10,300000000000000.0,50,52000000000000.0
5.1019999776,99762154000000.0,1.6898669e+35,0.04334982974598859,1.3407626359432538e-10,0.07097769760418061,0.030321206635869194,9.536393614967158e-11,0.045303868037301985,1.4255946512050503e-10,300000000000000.0,50,52000000000000.0
6.1549999776,99717937000000.0,1.6626851e+35,0.047607245115060356,1.218739778279649e-10,0.06462831088884653,0.0333484678599153,8.66304540807876e-11,0.0498292208987834,1.2949800322179122e-10,300000000000000.0,50,52000000000000.0
7.2079999776,99674179000000.0,1.6406655e+35,0.05150818206865091,1.1247614358282732e-10,0.059725941365366464,0.03612070189429807,7.991087784652724e-11,0.05397318489064644,1.1944960711006724e-10,300000000000000.0,50,52000000000000.0
8.2779999776,99629214000000.0,1.621256e+35,0.05518507641788326,1.0483979434538356e-10,0.05573728314686298,0.038732544852879365,7.445539065996915e-11,0.05787728696803959,1.1129219399704987e-10,300000000000000.0,50,52000000000000.0
9.3209999776,99585268000000.0,1.6097312e+35,0.058543473887084745,9.870356192725272e-11,0.052529741561406475,0.04111727761318862,7.007471907076905e-11,0.06144183797682471,1.0474232419881521e-10,300000000000000.0,50,52000000000000.0
19.407999978,99176556000000.0,1.479556e+35,0.08426338918682551,6.791823750908035e-11,0.03643319324832478,0.05936095086041596,4.814139918814292e-11,0.08870993382389993,7.195284832586383e-11,300000000000000.0,50,52000000000000.0
29.451999978,98788335000000.0,1.3805041e+35,0.10356471345069762,5.480390739252727e-11,0.029605263778246346,0.07303746728507998,3.8821052380074183e-11,0.10915081077091766,5.802120321625754e-11,300000000000000.0,50,52000000000000.0
39.678999978,98410005000000.0,1.301771e+35,0.11994832621373734,4.694557601768716e-11,0.025536071577994292,0.08464093027235474,3.324263267277481e-11,0.12649302529792011,4.9683244139265765e-11,300000000000000.0,50,52000000000000.0
49.868999978,98049881000000.0,1.2342056e+35,0.1341958541198036,4.164908713247885e-11,0.02280690269560151,0.09472863047557169,2.9485434622074776e-11,0.1415696903629098,4.40675795105055e-11,300000000000000.0,50,52000000000000.0
60.234999978,97698867000000.0,1.1755024e+35,0.147189735002186,3.769813368557921e-11,0.020779967933275183,0.10392692947686728,2.668405563049689e-11,0.15531701730442624,3.988059037331458e-11,300000000000000.0,50,52000000000000.0
70.621999978,97361421000000.0,1.1262317e+35,0.1590683113297006,3.4640455471848004e-11,0.019217439463399846,0.11233453250709684,2.4516793459003792e-11,0.16788256149194533,3.664139931068729e-11,300000000000000.0,50,52000000000000.0
81.170999978,97031909000000.0,1.0871467e+35,0.17021235953154185,3.2152055500939613e-11,0.017950277365642763,0.12022139962121976,2.2753498241367366e-11,0.17966980989419729,3.400599879366339e-11,300000000000000.0,50,52000000000000.0
91.458999978,96722152000000.0,1.0563039e+35,0.18035305107105476,3.0150692123214445e-11,0.016933819630285927,0.12739757336804358,2.1335613715077815e-11,0.1903948755221418,3.188685796101376e-11,300000000000000.0,50,52000000000000.0
192.84099998,94146317000000.0,8.7751749e+34,0.2579299062782151,1.997145393293221e-11,0.011809067970593242,0.18228324198780105,1.4127785455554474e-11,0.2724231724040514,2.1114338302306498e-11,300000000000000.0,50,52000000000000.0
