t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,100000000000000.0,3.0981623e+36,0.001,1.0185614948842104e-08,1.0471975511965976,0.001,2.910175699669172e-09,0.001,2.4410399990885012e-09,300000000000000.0,50,52000000000000.0
1.0,99924989000000.0,1.2335467e+35,0.01895837438501697,3.1443130769144103e-10,0.1605261717760238,0.012927293892422597,2.2481921443007933e-10,0.011845763644169555,2.057944490525574e-10,300000000000000.0,50,52000000000000.0
2.0,99899505000000.0,9.8529077e+34,0.027092814376391494,2.171715649235566e-10,0.11323306501695116,0.018739327841363285,1.5501142440470407e-10,0.017166819613272932,1.4193305528357952e-10,300000000000000.0,50,52000000000000.0
3.0,99871432000000.0,8.4503191e+34,0.033251757268936546,1.7610495220885699e-10,0.09243857387547454,0.023132062200076475,1.2550388487376556e-10,0.021189121203816788,1.1492493274574935e-10,300000000000000.0,50,52000000000000.0
4.0,99841371000000.0,7.5773901e+34,0.03841863967904578,1.5200878499003854e-10,0.08005719255960514,0.026812348325355447,1.0821246513602922e-10,0.02455926099752302,9.909518012672969e-11,300000000000000.0,50,52000000000000.0
5.0,99809953000000.0,6.9861427e+34,0.042958908071544157,1.356854781152968e-10,0.07160857671766638,0.03004324330662151,9.651447078360911e-11,0.027517977641399058,8.838496987248111e-11,300000000000000.0,50,52000000000000.0
6.0,99777723000000.0,6.5610918e+34,0.04705670918207973,1.2368425240678132e-10,0.06537123702536317,0.032957210706567534,8.792376508874533e-11,0.03018651983510432,8.051918370154928e-11,300000000000000.0,50,52000000000000.0
7.0,99745077000000.0,6.2421218e+34,0.05082006378250506,1.1438112003081869e-10,0.060523881166233175,0.03563187843337142,8.12708674715885e-11,0.03263595123287293,7.442742983990455e-11,300000000000000.0,50,52000000000000.0
8.0,99712253000000.0,5.9949233e+34,0.05431932969615237,1.0689374192531131e-10,0.056616309694924566,0.03811775799396507,7.592084921852455e-11,0.03491251557753692,6.952851398734366e-11,300000000000000.0,50,52000000000000.0
9.0,99679353000000.0,5.7984027e+34,0.05760335316346935,1.0069644557193074e-10,0.053378697057558995,0.04044988508274099,7.14957384587817e-11,0.03704829010663851,6.547642589353602e-11,300000000000000.0,50,52000000000000.0
10.0,99646391000000.0,5.6386929e+34,0.06070649018334849,9.545973293567356e-11,0.05064128699190904,0.04265288556177591,6.775878736631057e-11,0.03906582205393705,6.205442554930428e-11,300000000000000.0,50,52000000000000.0
20.0,99300392000000.0,5.1792948e+34,0.08567196412205622,6.708735777325246e-11,0.03582294871787156,0.060359427819497956,4.75496832780807e-11,0.05528193911390688,4.354769370757119e-11,300000000000000.0,50,52000000000000.0
30.0,98948123000000.0,4.8683377e+34,0.10471841400482039,5.447351973818978e-11,0.029270594201286724,0.07385476888418169,3.858585907308668e-11,0.06764150506488312,3.5338583736058435e-11,300000000000000.0,50,52000000000000.0
40.0,98595617000000.0,4.6667372e+34,0.12068787500581522,4.6919388315007755e-11,0.025373110987646875,0.08516467375907817,3.322363024219996e-11,0.07799962147482746,3.0427744600097674e-11,300000000000000.0,50,52000000000000.0
50.0,98245782000000.0,4.5302554e+34,0.13468210392502744,4.174083381103899e-11,0.022719095247525235,0.09507292872144579,2.955017748719133e-11,0.08707407235855992,2.7063489678144444e-11,300000000000000.0,50,52000000000000.0
60.0,97899989000000.0,4.4340113e+34,0.14726611713151339,3.790289546778673e-11,0.020764566971608917,0.10398104969233275,2.682896201166656e-11,0.0952325689079283,2.4571306760307047e-11,300000000000000.0,50,52000000000000.0
70.0,97559036000000.0,4.3621812e+34,0.15877947914941803,3.490736364982533e-11,0.019248110121335423,0.11213016279998028,2.4705754760105825e-11,0.10269593861770776,2.262679259882065e-11,300000000000000.0,50,52000000000000.0
80.0,97223370000000.0,4.3051114e+34,0.16943867308025268,3.248568669795638e-11,0.018028853248403014,0.11967391903625207,2.298973563945164e-11,0.10960489869113653,2.105519226125569e-11,300000000000000.0,50,52000000000000.0
90.0,96893295000000.0,4.2571079e+34,0.17940003799474125,3.0472911952782934e-11,0.017020643286675328,0.12672323266986216,2.1563759579609187e-11,0.11606102760855426,1.9749222305866446e-11,300000000000000.0,50,52000000000000.0
100.0,96568932000000.0,4.2152371e+34,0.18877560517463726,2.8765092636253112e-11,0.01616910289188453,0.13335756010686758,2.0354034331427805e-11,0.12213709410598858,1.8641302183258222e-11,300000000000000.0,50,52000000000000.0
200.0,93622378000000.0,4.0158849e+34,0.2626793717276703,1.942772910399142e-11,0.011591494664043838,0.1856430327824895,1.3742983177605154e-11,0.17002296207717593,1.2586581069824368e-11,300000000000000.0,50,52000000000000.0
300.0,91144863000000.0,3.7375058e+34,0.3170053006575125,1.5257641795716985e-11,0.009591819703566077,0.22407048724261155,1.0791935388485856e-11,0.20521695629109785,9.883856670613206e-12,300000000000000.0,50,52000000000000.0
400.0,89023754000000.0,3.3661531e+34,0.3611667639445545,1.2775029046837625e-11,0.008410993321854555,0.2553055787472646,9.035426405068137e-12,0.2338238018318149,8.27515097438168e-12,300000000000000.0,50,52000000000000.0
500.0,87184204000000.0,3.0213455e+34,0.3988603969788896,1.1094634243420496e-11,0.00761075651777407,0.2819647752710355,7.846643129343492e-12,0.25823979414637527,7.186398187069071e-12,300000000000000.0,50,52000000000000.0
