t[yr],B[G],L[erg/s],P_fill[s],Pdot_fill[s/s],chi[rad],P_vac[s],Pdot_vac[s/s],P_vacObs[s],Pdot_vacObs[s/s],bpol,etor,btorAvg
0.0,10000000000000.0,2.0460939e+36,0.001,1.0185887701153188e-10,1.0471975511965976,0.001,2.9102536289009108e-11,0.001,2.4411053657162943e-11,300000000000000.0,50,52000000000000.0
1.0,9993837700000.0,9.2490331e+34,0.002503918423463418,3.464420341493726e-11,0.777384147619661,0.001629274716318581,1.7842631775062573e-11,0.0015451675198956065,1.578094416087087e-11,300000000000000.0,50,52000000000000.0
2.0,9992923800000.0,8.2037855e+34,0.0033986569899552843,2.373162581035757e-11,0.6719140230832572,0.002119800140641332,1.3711304188543229e-11,0.0019823856671416827,1.2298181106462247e-11,300000000000000.0,50,52000000000000.0
3.0,9992014000000.0,7.7705668e+34,0.004066953540082083,1.895866699686392e-11,0.6083590054678731,0.0025165178076825717,1.1547654750883298e-11,0.0023393316854006183,1.0419754474275234e-11,300000000000000.0,50,52000000000000.0
4.0,9991100300000.0,7.5492876e+34,0.004619919815362919,1.6163661229752002e-11,0.5632284844886417,0.0028586856758949833,1.0163654778887853e-11,0.0026485957832963467,9.201445794972584e-12,300000000000000.0,50,52000000000000.0
5.0,9990180300000.0,7.407638e+34,0.005100469393762456,1.4287243570247066e-11,0.5285134929839901,0.003164041016382893,9.181102713275414e-12,0.002925328319791274,8.32947828203241e-12,300000000000000.0,50,52000000000000.0
6.0,9989253300000.0,7.3005511e+34,0.005530383768543938,1.2921950970235168e-11,0.5004914723019412,0.003442391261552765,8.437126755452622e-12,0.003178035047544496,7.66569734851186e-12,300000000000000.0,50,52000000000000.0
7.0,9988319400000.0,7.2100257e+34,0.00592241979107539,1.1874405478690858e-11,0.4771286763500073,0.0036998147604757553,7.84864466963811e-12,0.003412038224372188,7.138653421150552e-12,300000000000000.0,50,52000000000000.0
8.0,9987378800000.0,7.1281092e+34,0.006284842417618378,1.103939150785047e-11,0.4571849323805759,0.003940421908664245,7.36801990500145e-12,0.003630961492150972,6.706986159578693e-12,300000000000000.0,50,52000000000000.0
9.0,9986432100000.0,7.0510265e+34,0.006623351262260425,1.0354359357744937e-11,0.43984954924459074,0.004167144399964602,6.965765995846235e-12,0.003837402374412571,6.344913785189217e-12,300000000000000.0,50,52000000000000.0
10.0,9985479600000.0,6.9767868e+34,0.006941934350212695,9.780245051208307e-12,0.42457724563509075,0.0043820814757789634,6.622897430928851e-12,0.004033227024917226,6.03575176705621e-12,300000000000000.0,50,52000000000000.0
